"titel";"titel_key";"online_tijdsaspect";"categorie";"externe_id";"datum";"adres";"postcode";"omschrijving";"locatie";"website";"plaats";"textafbeelding";"email";"telefoonnummer";"custom_color";"custom_icon";"custom_extra_title";"iconen_id";"date_created";"date_modified";"datum_eind";"type";"Adres";"Categorie_naam";"Categorie_nummer";"Categorie_status";"Datum";"Status";"Subrubriek";"categorie_2";"id_2";"opmerking";"title";"url"
"MORA-0663675";"mora_0663675";"1";"277";"";"2016-03-24 00:00:00";"Singel 192";"";"";"POINT (4.88880340809 52.3743482283)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:45";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Singel 192";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"24-03-2016";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3533350";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0663675";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0663675/?ajax=true&summary=balloon"
"MORA-0421596";"mora_0421596";"1";"277";"";"2015-06-09 00:00:00";"Jan Luijkenstraat 2";"";"";"POINT (4.88425912502 52.3606856491)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:45";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Jan Luijkenstraat 2";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"09-06-2015";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3387866";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0421596";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0421596/?ajax=true&summary=balloon"
"MORA-0738253";"mora_0738253_1";"1";"277";"";"2016-06-17 00:00:00";"Vijzelgracht 2";"";"";"POINT (4.89119171286 52.3616945617)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:45";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Vijzelgracht 2";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"17-06-2016";"In behandeling";"Graffiti / wildplak";"9173";"point_3569063";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0738253";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0738253/?ajax=true&summary=balloon"
"MORA-0825651";"mora_0825651";"1";"277";"";"2016-09-14 00:00:00";"Bickersgracht 272";"";"";"POINT (4.88909349623 52.3864379016)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:45";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Bickersgracht 272";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"14-09-2016";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3621086";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0825651";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0825651/?ajax=true&summary=balloon"
"MORA-79910";"mora_79910";"1";"277";"";"2014-01-30 00:00:00";"Oudezijds Voorburgwal 316";"";"";"POINT (4.89402325065 52.3697863525)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:45";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Oudezijds Voorburgwal 316";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"30-01-2014";"In behandeling";"Auto- / scooter- / bromfiets(wrak)";"9173";"point_3128102";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-79910";"http://www.opdekaart.amsterdam.nl/mor/items/mora-79910/?ajax=true&summary=balloon"
"MORA-91112";"mora_91112";"1";"277";"";"2014-02-20 00:00:00";"Keizersgracht 503";"";"";"POINT (4.88849582199 52.3651345233)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:45";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Keizersgracht 503";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"20-02-2014";"In behandeling";"Auto- / scooter- / bromfiets(wrak)";"9173";"point_3143229";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-91112";"http://www.opdekaart.amsterdam.nl/mor/items/mora-91112/?ajax=true&summary=balloon"
"MORA-0394901";"mora_0394901";"1";"277";"";"2015-05-04 00:00:00";"Brouwersgracht 174";"";"";"POINT (4.88796375079 52.3811034435)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:45";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Brouwersgracht 174";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"04-05-2015";"Nieuw";"Auto- / scooter- / bromfiets(wrak)";"9173";"point_3372320";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0394901";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0394901/?ajax=true&summary=balloon"
"MORA-0459778";"mora_0459778";"1";"277";"";"2015-07-24 00:00:00";"Van Woustraat 25";"";"";"POINT (4.8999672742 52.3566709129)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:45";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Van Woustraat 25";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"24-07-2015";"Nieuw";"Auto- / scooter- / bromfiets(wrak)";"9173";"point_3420351";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0459778";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0459778/?ajax=true&summary=balloon"
"MORA-0611008";"mora_0611008";"1";"277";"";"2016-01-19 00:00:00";"Weteringschans 30";"";"";"POINT (4.88812465835 52.3602795851)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:45";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Weteringschans 30";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"19-01-2016";"In behandeling";"Auto- / scooter- / bromfiets(wrak)";"9173";"point_3481162";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0611008";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0611008/?ajax=true&summary=balloon"
"MORA-0477287";"mora_0477287";"1";"277";"";"2015-08-14 00:00:00";"Spuistraat 88";"";"";"POINT (4.89111267266 52.3753285981)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:45";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Spuistraat 88";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"14-08-2015";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3425793";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0477287";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0477287/?ajax=true&summary=balloon"
"MORA-0903948";"mora_0903948_1";"1";"277";"";"2016-12-05 00:00:00";"Groenburgwal 44";"";"";"POINT (4.89762073455 52.3684531258)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:45";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Groenburgwal 44";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"05-12-2016";"In behandeling";"Hinderlijk geplaatst object";"9173";"point_3654156";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0903948";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0903948/?ajax=true&summary=balloon"
"MORA-0931338";"mora_0931338";"1";"277";"";"2017-01-13 00:00:00";"Weteringschans 253";"";"";"POINT (4.89595826962 52.3594675045)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:45";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Weteringschans 253";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"13-01-2017";"In behandeling";"Overig";"9173";"point_3683104";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0931338";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0931338/?ajax=true&summary=balloon"
"MORA-0932616";"mora_0932616_1";"1";"277";"";"2017-01-16 00:00:00";"Ferdinand Bolstraat 54";"";"";"POINT (4.89031870993 52.3557500074)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Ferdinand Bolstraat 54";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"16-01-2017";"In behandeling";"Bouw- / sloopoverlast";"9173";"point_3683585";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0932616";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0932616/?ajax=true&summary=balloon"
"MORA-0936012";"mora_0936012";"1";"277";"";"2017-01-23 00:00:00";"Kalverstraat 132";"";"";"POINT (4.89101669463 52.3694682086)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Kalverstraat 132";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"23-01-2017";"Doorgestuurd naar externe partij";"Overig";"9173";"point_3686540";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0936012";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0936012/?ajax=true&summary=balloon"
"MORA-0938399";"mora_0938399";"1";"277";"";"2017-01-26 00:00:00";"Wolvenstraat 18";"";"";"POINT (4.88572036158 52.370380617)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Wolvenstraat 18";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"26-01-2017";"In behandeling";"Hinderlijk geplaatst object";"9173";"point_3687667";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0938399";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0938399/?ajax=true&summary=balloon"
"MORA-0940327";"mora_0940327";"1";"277";"";"2017-01-31 00:00:00";"Sint Annenstraat 8";"";"";"POINT (4.89646069939 52.3737690475)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Sint Annenstraat 8";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"31-01-2017";"Doorgestuurd naar externe partij";"Overig";"9173";"point_3689379";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0940327";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0940327/?ajax=true&summary=balloon"
"MORA-0941642";"mora_0941642";"1";"277";"";"2017-02-02 00:00:00";"Kloveniersburgwal 17";"";"";"POINT (4.89990481179 52.3717160994)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Kloveniersburgwal 17";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"02-02-2017";"Doorgestuurd naar externe partij";"Overig";"9173";"point_3690488";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0941642";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0941642/?ajax=true&summary=balloon"
"MORA-0935053";"mora_0935053_1";"1";"277";"";"2017-01-20 00:00:00";"Korte Prinsengracht 57";"";"";"POINT (4.88949094964 52.3811278474)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Korte Prinsengracht 57";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"20-01-2017";"Doorgestuurd naar externe partij";"Hinderlijk geplaatst object";"9173";"point_3685440";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0935053";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0935053/?ajax=true&summary=balloon"
"MORA-0942862";"mora_0942862";"1";"277";"";"2017-02-04 00:00:00";"Ketelmakerstraat 4";"";"";"POINT (4.88983170348 52.3834840547)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Ketelmakerstraat 4";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"04-02-2017";"Doorgestuurd naar externe partij";"Auto- / scooter- / bromfiets(wrak)";"9173";"point_3691110";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0942862";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0942862/?ajax=true&summary=balloon"
"MORA-0946976";"mora_0946976_1";"1";"277";"";"2017-02-13 00:00:00";"Singel 303";"";"";"POINT (4.88836036891 52.370652413)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Singel 303";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"13-02-2017";"Doorgestuurd naar externe partij";"Stank- / geluidsoverlast";"9173";"point_3693724";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0946976";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0946976/?ajax=true&summary=balloon"
"MORA-0931234";"mora_0931234";"1";"277";"";"2017-01-13 00:00:00";"Lijnbaansgracht 1";"";"";"POINT (4.88285604306 52.3833826508)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Lijnbaansgracht 1";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"13-01-2017";"Doorgestuurd naar externe partij";"Overig";"9173";"point_3682803";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0931234";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0931234/?ajax=true&summary=balloon"
"MORA-0931250";"mora_0931250";"1";"277";"";"2017-01-13 00:00:00";"Stromarkt 15";"";"";"POINT (4.89441083656 52.3785150283)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Stromarkt 15";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"13-01-2017";"Nieuw";"Fietswrak";"9173";"point_3694592";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0931250";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0931250/?ajax=true&summary=balloon"
"MORA-0146468";"mora_0146468";"1";"277";"";"2014-05-26 00:00:00";"Buiksloterdijk";"";"";"POINT (4.90121513161 52.4022256636)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Buiksloterdijk";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"26-05-2014";"In behandeling";"Hinderlijk geplaatst object";"9173";"point_3194557";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0146468";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0146468/?ajax=true&summary=balloon"
"MORA-0358798";"mora_0358798";"1";"277";"";"2015-03-18 00:00:00";"Prinses Margrietstraat 9";"";"";"POINT (4.87437282726 52.3434496545)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Prinses Margrietstraat 9";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"18-03-2015";"Nieuw";"Parkeeroverlast";"9173";"point_3362478";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0358798";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0358798/?ajax=true&summary=balloon"
"MORA-0381837";"mora_0381837";"1";"277";"";"2015-04-16 00:00:00";"Peter van Anrooystraat 7";"";"";"POINT (4.86679856848 52.3423740088)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Peter van Anrooystraat 7";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"16-04-2015";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3368413";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0381837";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0381837/?ajax=true&summary=balloon"
"MORA-0308531";"mora_0308531";"1";"277";"";"2015-01-16 00:00:00";"Van Nijenrodeweg 654";"";"";"POINT (4.87116833498 52.3275003757)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Van Nijenrodeweg 654";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"16-01-2015";"Nieuw";"Stank- / geluidsoverlast";"9173";"point_3339924";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0308531";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0308531/?ajax=true&summary=balloon"
"MORA-0452709";"mora_0452709";"1";"277";"";"2015-07-16 00:00:00";"Jan van Goyenkade 3";"";"";"POINT (4.8692963056 52.3521726463)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Jan van Goyenkade 3";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"16-07-2015";"In behandeling";"Hinderlijk geplaatst object";"9173";"point_3418692";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0452709";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0452709/?ajax=true&summary=balloon"
"MORA-0420015";"mora_0420015";"1";"277";"";"2015-06-06 00:00:00";"Willem Kesstraat 1";"";"";"POINT (4.87611510835 52.3437987267)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Willem Kesstraat 1";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"06-06-2015";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3387361";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0420015";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0420015/?ajax=true&summary=balloon"
"MORA-0400858";"mora_0400858";"1";"277";"";"2015-05-11 00:00:00";"Prinses Irenestraat 44";"";"";"POINT (4.87123775291 52.3417283505)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:46";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Prinses Irenestraat 44";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"11-05-2015";"Nieuw";"Stank- / geluidsoverlast";"9173";"point_3386345";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0400858";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0400858/?ajax=true&summary=balloon"
